category,price,quantity,payment_method,device_type,channel,order_year,order_month,order_day,order_dayofweek,order_hour,shipping_year,shipping_month,shipping_day,shipping_time,cluster
Beauty,464.12,1,Google Pay,Desktop,Organic,2024,4,29,0,14,2024,5,4,5,0
Electronics,486.97,2,Debit Card,Mobile,Organic,2024,4,29,0,14,2024,5,2,3,0
Beauty,256.33,2,Apple Pay,Desktop,Email,2024,4,29,0,14,2024,5,3,4,0
Electronics,174.4,1,Google Pay,Mobile,Email,2024,4,29,0,14,2024,5,2,3,0
Clothing,422.0,3,Apple Pay,Desktop,Email,2024,4,29,0,14,2024,5,1,2,0
Home,371.29,1,PayPal,Tablet,Social,2024,4,29,0,14,2024,4,30,1,1
Books,178.49,2,Google Pay,Mobile,Organic,2024,4,29,0,14,2024,5,2,3,0
Home,451.48,2,Apple Pay,Mobile,Social,2024,4,29,0,14,2024,4,30,1,1
Books,14.98,2,PayPal,Tablet,Organic,2024,4,29,0,14,2024,4,30,1,1
Clothing,259.97,1,PayPal,Mobile,Organic,2024,4,29,0,14,2024,5,1,2,0
Toys,132.59,4,Google Pay,Desktop,Paid Search,2024,4,29,0,14,2024,4,30,1,1
Home,307.83,1,Debit Card,Tablet,Social,2024,4,29,0,14,2024,5,2,3,0
Beauty,472.38,2,PayPal,Tablet,Social,2024,4,29,0,14,2024,5,3,4,0
Toys,152.96,3,Google Pay,Mobile,Email,2024,4,29,0,14,2024,5,6,7,0
Toys,150.8,1,Credit Card,Mobile,Email,2024,4,29,0,14,2024,5,2,3,0
Beauty,330.28,1,PayPal,Tablet,Social,2024,4,30,1,14,2024,5,2,2,0
Books,253.14,4,PayPal,Mobile,Paid Search,2024,4,30,1,14,2024,5,4,4,0
Books,465.41,2,Debit Card,Tablet,Organic,2024,4,30,1,14,2024,5,3,3,0
Clothing,60.1,2,Apple Pay,Desktop,Email,2024,4,30,1,14,2024,5,1,1,0
Clothing,329.21,2,Google Pay,Tablet,Organic,2024,4,30,1,14,2024,5,1,1,0
Clothing,231.94,1,Apple Pay,Mobile,Organic,2024,4,30,1,14,2024,5,4,4,0
Books,415.34,2,Apple Pay,Tablet,Paid Search,2024,4,30,1,14,2024,5,6,6,0
Books,185.59,2,Apple Pay,Mobile,Social,2024,4,30,1,14,2024,5,4,4,0
Electronics,193.39,1,PayPal,Mobile,Organic,2024,4,30,1,14,2024,5,5,5,0
Home,8.43,4,PayPal,Tablet,Social,2024,4,30,1,14,2024,5,5,5,0
Clothing,345.97,3,Credit Card,Tablet,Email,2024,4,30,1,14,2024,5,5,5,0
Clothing,499.85,1,Apple Pay,Desktop,Social,2024,4,30,1,14,2024,5,6,6,0
Home,397.35,2,Debit Card,Mobile,Organic,2024,4,30,1,14,2024,5,5,5,0
Home,349.21,2,Credit Card,Tablet,Email,2024,4,30,1,14,2024,5,5,5,0
Beauty,142.41,3,Credit Card,Mobile,Organic,2024,4,30,1,14,2024,5,1,1,0
Electronics,289.12,2,Google Pay,Desktop,Paid Search,2024,4,30,1,14,2024,5,5,5,0
Electronics,243.38,5,Google Pay,Mobile,Email,2024,4,30,1,14,2024,5,5,5,0
Toys,93.72,1,Credit Card,Desktop,Social,2024,4,30,1,14,2024,5,6,6,0
Clothing,486.02,2,PayPal,Desktop,Organic,2024,4,30,1,14,2024,5,2,2,0
Clothing,315.52,4,Debit Card,Tablet,Social,2024,4,30,1,14,2024,5,4,4,0
Electronics,228.6,1,Credit Card,Desktop,Social,2024,4,30,1,14,2024,5,3,3,0
Clothing,479.95,2,Debit Card,Desktop,Social,2024,4,30,1,14,2024,5,2,2,0
Toys,76.16,3,Google Pay,Mobile,Email,2024,4,30,1,14,2024,5,1,1,0
Home,347.83,1,Google Pay,Mobile,Organic,2024,4,30,1,14,2024,5,1,1,0
Beauty,42.85,2,Apple Pay,Desktop,Email,2024,4,30,1,14,2024,5,6,6,0
Home,114.12,1,PayPal,Mobile,Paid Search,2024,4,30,1,14,2024,5,1,1,0
Home,438.99,3,Google Pay,Tablet,Social,2024,4,30,1,14,2024,5,1,1,0
Beauty,139.42,3,Apple Pay,Tablet,Email,2024,4,30,1,14,2024,5,4,4,0
Electronics,172.7,1,Google Pay,Mobile,Paid Search,2024,4,30,1,14,2024,5,3,3,0
Toys,425.81,2,Credit Card,Desktop,Social,2024,4,30,1,14,2024,5,2,2,0
Beauty,180.62,1,Credit Card,Desktop,Organic,2024,5,1,2,14,2024,5,4,3,3
Clothing,70.16,1,PayPal,Mobile,Email,2024,5,1,2,14,2024,5,8,7,3
Books,277.44,1,PayPal,Desktop,Email,2024,5,1,2,14,2024,5,3,2,3
Home,361.95,1,Credit Card,Mobile,Organic,2024,5,1,2,14,2024,5,6,5,3
Books,324.95,1,Credit Card,Desktop,Organic,2024,5,1,2,14,2024,5,2,1,3
Home,493.0,1,Credit Card,Desktop,Email,2024,5,1,2,14,2024,5,3,2,3
Beauty,463.76,6,Credit Card,Tablet,Paid Search,2024,5,1,2,14,2024,5,8,7,3
Beauty,81.89,3,Debit Card,Mobile,Email,2024,5,1,2,14,2024,5,7,6,3
Beauty,281.04,1,Apple Pay,Mobile,Social,2024,5,1,2,14,2024,5,7,6,3
Toys,218.93,3,Google Pay,Mobile,Email,2024,5,1,2,14,2024,5,8,7,3
Electronics,17.79,4,Debit Card,Mobile,Email,2024,5,1,2,14,2024,5,6,5,3
Home,84.43,3,Debit Card,Mobile,Email,2024,5,1,2,14,2024,5,3,2,3
Home,26.09,4,Credit Card,Mobile,Paid Search,2024,5,1,2,14,2024,5,3,2,3
Clothing,82.53,1,Debit Card,Desktop,Paid Search,2024,5,1,2,14,2024,5,6,5,3
Electronics,199.74,3,Google Pay,Mobile,Organic,2024,5,1,2,14,2024,5,8,7,3
Clothing,492.32,1,Credit Card,Desktop,Organic,2024,5,1,2,14,2024,5,6,5,3
Clothing,339.53,3,Apple Pay,Mobile,Organic,2024,5,1,2,14,2024,5,5,4,3
Electronics,378.22,1,PayPal,Desktop,Paid Search,2024,5,1,2,14,2024,5,6,5,3
Electronics,490.97,2,PayPal,Tablet,Paid Search,2024,5,1,2,14,2024,5,5,4,3
Clothing,493.85,3,Credit Card,Tablet,Organic,2024,5,1,2,14,2024,5,7,6,3
Books,404.05,1,Google Pay,Tablet,Organic,2024,5,1,2,14,2024,5,8,7,3
Electronics,334.54,2,Debit Card,Desktop,Organic,2024,5,1,2,14,2024,5,3,2,3
Clothing,419.05,1,Apple Pay,Desktop,Email,2024,5,1,2,14,2024,5,7,6,3
Electronics,343.98,4,Google Pay,Tablet,Organic,2024,5,1,2,14,2024,5,2,1,3
Clothing,64.53,1,Debit Card,Tablet,Social,2024,5,1,2,14,2024,5,4,3,3
Toys,234.85,2,Google Pay,Tablet,Paid Search,2024,5,1,2,14,2024,5,6,5,3
Books,92.95,2,Debit Card,Tablet,Email,2024,5,1,2,14,2024,5,8,7,3
Electronics,384.55,5,Debit Card,Desktop,Email,2024,5,1,2,14,2024,5,6,5,3
Clothing,322.23,1,Google Pay,Tablet,Organic,2024,5,1,2,14,2024,5,6,5,3
Toys,465.6,1,Google Pay,Desktop,Paid Search,2024,5,2,3,14,2024,5,3,1,3
Beauty,37.91,2,Apple Pay,Desktop,Email,2024,5,2,3,14,2024,5,3,1,3
Clothing,351.51,2,Google Pay,Desktop,Organic,2024,5,2,3,14,2024,5,6,4,3
Beauty,261.06,3,PayPal,Mobile,Paid Search,2024,5,2,3,14,2024,5,9,7,3
Toys,81.04,2,PayPal,Tablet,Paid Search,2024,5,2,3,14,2024,5,7,5,3
Electronics,321.49,1,Debit Card,Tablet,Organic,2024,5,2,3,14,2024,5,6,4,3
Beauty,159.26,3,PayPal,Mobile,Social,2024,5,2,3,14,2024,5,3,1,3
Toys,185.35,1,Credit Card,Mobile,Paid Search,2024,5,2,3,14,2024,5,4,2,3
Home,106.55,4,Credit Card,Tablet,Paid Search,2024,5,2,3,14,2024,5,7,5,3
Books,16.58,1,Apple Pay,Desktop,Email,2024,5,2,3,14,2024,5,9,7,3
Home,245.55,2,PayPal,Tablet,Paid Search,2024,5,2,3,14,2024,5,6,4,3
Beauty,269.23,3,Debit Card,Mobile,Paid Search,2024,5,2,3,14,2024,5,9,7,3
Clothing,151.92,4,Apple Pay,Mobile,Social,2024,5,2,3,14,2024,5,9,7,3
Toys,225.76,3,Debit Card,Desktop,Organic,2024,5,2,3,14,2024,5,4,2,3
Toys,83.09,2,Apple Pay,Mobile,Email,2024,5,2,3,14,2024,5,3,1,3
Clothing,312.97,4,Credit Card,Mobile,Social,2024,5,2,3,14,2024,5,8,6,3
Beauty,44.99,1,PayPal,Mobile,Email,2024,5,2,3,14,2024,5,9,7,3
Electronics,57.37,2,PayPal,Mobile,Organic,2024,5,2,3,14,2024,5,8,6,3
Home,210.09,2,Google Pay,Desktop,Paid Search,2024,5,2,3,14,2024,5,8,6,3
Beauty,375.63,5,Debit Card,Tablet,Organic,2024,5,2,3,14,2024,5,6,4,3
Books,383.99,1,PayPal,Desktop,Organic,2024,5,2,3,14,2024,5,4,2,3
Clothing,222.02,1,Apple Pay,Tablet,Social,2024,5,2,3,14,2024,5,7,5,3
Electronics,350.11,4,PayPal,Desktop,Organic,2024,5,2,3,14,2024,5,4,2,3
Beauty,473.22,1,Debit Card,Desktop,Paid Search,2024,5,2,3,14,2024,5,6,4,3
Beauty,475.66,6,Credit Card,Tablet,Email,2024,5,2,3,14,2024,5,8,6,3
Beauty,48.49,1,PayPal,Mobile,Paid Search,2024,5,2,3,14,2024,5,6,4,3
Books,21.89,1,Credit Card,Tablet,Social,2024,5,2,3,14,2024,5,6,4,3
Electronics,99.24,3,Credit Card,Mobile,Email,2024,5,2,3,14,2024,5,3,1,3
Beauty,247.84,1,PayPal,Tablet,Organic,2024,5,2,3,14,2024,5,4,2,3
Clothing,262.65,2,Credit Card,Tablet,Email,2024,5,2,3,14,2024,5,6,4,3
Beauty,375.09,1,Credit Card,Desktop,Email,2024,5,2,3,14,2024,5,8,6,3
Toys,120.0,2,Apple Pay,Mobile,Organic,2024,5,2,3,14,2024,5,3,1,3
Electronics,30.36,3,PayPal,Mobile,Paid Search,2024,5,3,4,14,2024,5,7,4,3
Clothing,331.09,1,Debit Card,Desktop,Social,2024,5,3,4,14,2024,5,4,1,3
Toys,296.82,4,Debit Card,Mobile,Organic,2024,5,3,4,14,2024,5,9,6,3
Toys,138.28,3,Debit Card,Tablet,Organic,2024,5,3,4,14,2024,5,6,3,3
Home,442.85,5,Credit Card,Desktop,Email,2024,5,3,4,14,2024,5,6,3,3
Beauty,393.06,1,PayPal,Tablet,Paid Search,2024,5,3,4,14,2024,5,8,5,3
Toys,444.64,2,PayPal,Tablet,Social,2024,5,3,4,14,2024,5,8,5,3
Books,448.15,1,Apple Pay,Tablet,Paid Search,2024,5,3,4,14,2024,5,6,3,3
Home,348.59,2,Google Pay,Tablet,Organic,2024,5,3,4,14,2024,5,7,4,3
Electronics,84.81,2,PayPal,Tablet,Organic,2024,5,3,4,14,2024,5,6,3,3
Home,169.06,3,Apple Pay,Mobile,Paid Search,2024,5,3,4,14,2024,5,7,4,3
Clothing,153.47,1,Credit Card,Tablet,Organic,2024,5,3,4,14,2024,5,6,3,3
Beauty,457.68,1,Debit Card,Mobile,Email,2024,5,3,4,14,2024,5,5,2,3
Clothing,425.23,3,Credit Card,Tablet,Paid Search,2024,5,3,4,14,2024,5,5,2,3
Books,324.45,1,Apple Pay,Mobile,Social,2024,5,3,4,14,2024,5,4,1,3
Electronics,248.42,3,Debit Card,Mobile,Organic,2024,5,3,4,14,2024,5,8,5,3
Electronics,82.38,3,Apple Pay,Mobile,Organic,2024,5,3,4,14,2024,5,6,3,3
Home,7.88,1,PayPal,Mobile,Social,2024,5,3,4,14,2024,5,7,4,3
Home,449.96,2,Apple Pay,Mobile,Social,2024,5,3,4,14,2024,5,4,1,3
Electronics,225.43,2,Credit Card,Tablet,Organic,2024,5,3,4,14,2024,5,7,4,3
Toys,348.81,1,Apple Pay,Desktop,Email,2024,5,3,4,14,2024,5,7,4,3
Electronics,275.24,2,Google Pay,Mobile,Social,2024,5,3,4,14,2024,5,4,1,3
Books,459.46,1,PayPal,Mobile,Paid Search,2024,5,3,4,14,2024,5,8,5,3
Beauty,59.63,2,PayPal,Tablet,Social,2024,5,3,4,14,2024,5,9,6,3
Clothing,387.44,1,Debit Card,Tablet,Organic,2024,5,3,4,14,2024,5,6,3,3
Home,421.91,3,Google Pay,Desktop,Social,2024,5,3,4,14,2024,5,7,4,3
Clothing,434.77,1,Apple Pay,Tablet,Paid Search,2024,5,4,5,14,2024,5,6,2,3
Books,343.96,1,Credit Card,Desktop,Social,2024,5,4,5,14,2024,5,11,7,3
Home,265.92,2,Apple Pay,Tablet,Organic,2024,5,4,5,14,2024,5,5,1,3
Books,106.53,5,Google Pay,Desktop,Paid Search,2024,5,4,5,14,2024,5,10,6,3
Beauty,183.24,1,Credit Card,Mobile,Organic,2024,5,4,5,14,2024,5,10,6,3
Clothing,480.56,1,Credit Card,Mobile,Organic,2024,5,4,5,14,2024,5,9,5,3
Home,460.04,2,Apple Pay,Tablet,Social,2024,5,4,5,14,2024,5,11,7,3
Books,172.54,1,Apple Pay,Tablet,Organic,2024,5,4,5,14,2024,5,7,3,3
Books,148.77,1,Debit Card,Desktop,Social,2024,5,4,5,14,2024,5,10,6,3
Home,56.45,2,Credit Card,Desktop,Organic,2024,5,4,5,14,2024,5,5,1,3
Books,499.93,4,Debit Card,Desktop,Email,2024,5,4,5,14,2024,5,9,5,3
Home,328.58,2,Debit Card,Tablet,Social,2024,5,4,5,14,2024,5,6,2,3
Beauty,29.77,2,Google Pay,Tablet,Email,2024,5,4,5,14,2024,5,10,6,3
Beauty,6.12,1,Credit Card,Desktop,Paid Search,2024,5,4,5,14,2024,5,5,1,3
Beauty,149.03,2,Credit Card,Desktop,Email,2024,5,4,5,14,2024,5,7,3,3
Electronics,467.99,1,PayPal,Tablet,Social,2024,5,4,5,14,2024,5,5,1,3
Beauty,378.55,5,PayPal,Mobile,Social,2024,5,4,5,14,2024,5,7,3,3
Electronics,322.62,2,Apple Pay,Desktop,Email,2024,5,4,5,14,2024,5,7,3,3
Books,496.06,2,Apple Pay,Tablet,Organic,2024,5,4,5,14,2024,5,6,2,3
Home,163.12,2,Google Pay,Desktop,Paid Search,2024,5,4,5,14,2024,5,11,7,3
Books,255.29,1,Google Pay,Mobile,Email,2024,5,4,5,14,2024,5,9,5,3
Books,155.38,3,Apple Pay,Desktop,Paid Search,2024,5,5,6,14,2024,5,11,6,3
Toys,412.46,1,Credit Card,Tablet,Organic,2024,5,5,6,14,2024,5,7,2,3
Clothing,196.43,2,PayPal,Desktop,Email,2024,5,5,6,14,2024,5,10,5,3
Toys,217.91,3,Google Pay,Desktop,Email,2024,5,5,6,14,2024,5,8,3,3
Beauty,18.76,1,Debit Card,Mobile,Organic,2024,5,5,6,14,2024,5,11,6,3
Books,121.17,1,Credit Card,Mobile,Social,2024,5,5,6,14,2024,5,8,3,3
Books,247.56,1,Google Pay,Mobile,Social,2024,5,5,6,14,2024,5,7,2,3
Beauty,487.6,3,Google Pay,Tablet,Organic,2024,5,5,6,14,2024,5,10,5,3
Toys,219.99,2,Credit Card,Desktop,Email,2024,5,5,6,14,2024,5,6,1,3
Beauty,430.04,3,Apple Pay,Desktop,Email,2024,5,5,6,14,2024,5,12,7,3
Home,82.04,3,Apple Pay,Tablet,Paid Search,2024,5,5,6,14,2024,5,12,7,3
Electronics,322.34,4,Apple Pay,Tablet,Paid Search,2024,5,5,6,14,2024,5,6,1,3
Books,257.12,4,PayPal,Mobile,Social,2024,5,5,6,14,2024,5,6,1,3
Electronics,45.99,2,Credit Card,Desktop,Social,2024,5,5,6,14,2024,5,8,3,3
Books,257.44,1,Apple Pay,Tablet,Organic,2024,5,5,6,14,2024,5,9,4,3
Electronics,249.89,3,Credit Card,Tablet,Email,2024,5,5,6,14,2024,5,11,6,3
Clothing,425.63,1,Google Pay,Desktop,Email,2024,5,5,6,14,2024,5,7,2,3
Electronics,377.64,1,Apple Pay,Desktop,Social,2024,5,5,6,14,2024,5,9,4,3
Home,413.74,1,Apple Pay,Tablet,Email,2024,5,5,6,14,2024,5,9,4,3
Toys,37.28,1,Google Pay,Mobile,Email,2024,5,5,6,14,2024,5,11,6,3
Toys,101.33,1,Debit Card,Desktop,Organic,2024,5,5,6,14,2024,5,9,4,3
Home,29.41,1,Apple Pay,Desktop,Email,2024,5,5,6,14,2024,5,6,1,3
Clothing,382.76,1,Apple Pay,Tablet,Paid Search,2024,5,5,6,14,2024,5,11,6,3
Electronics,449.77,3,Credit Card,Mobile,Social,2024,5,5,6,14,2024,5,11,6,3
Home,49.13,1,Debit Card,Tablet,Email,2024,5,5,6,14,2024,5,7,2,3
Clothing,421.99,1,Credit Card,Desktop,Social,2024,5,5,6,14,2024,5,11,6,3
Electronics,235.02,2,PayPal,Tablet,Social,2024,5,5,6,14,2024,5,9,4,3
Toys,146.2,3,PayPal,Tablet,Organic,2024,5,5,6,14,2024,5,7,2,3
Toys,299.4,2,Credit Card,Tablet,Email,2024,5,5,6,14,2024,5,6,1,3
Toys,330.57,1,Apple Pay,Tablet,Email,2024,5,5,6,14,2024,5,12,7,3
Beauty,145.58,3,Credit Card,Mobile,Email,2024,5,5,6,14,2024,5,6,1,3
Toys,28.67,1,Credit Card,Mobile,Paid Search,2024,5,5,6,14,2024,5,8,3,3
Beauty,141.57,2,Google Pay,Mobile,Email,2024,5,5,6,14,2024,5,7,2,3
Electronics,65.56,2,Apple Pay,Tablet,Email,2024,5,5,6,14,2024,5,8,3,3
Books,476.41,1,Credit Card,Tablet,Social,2024,5,6,0,14,2024,5,13,7,3
Books,111.63,3,Debit Card,Tablet,Social,2024,5,6,0,14,2024,5,10,4,3
Beauty,340.11,2,Credit Card,Desktop,Social,2024,5,6,0,14,2024,5,10,4,3
Home,85.92,3,Debit Card,Mobile,Paid Search,2024,5,6,0,14,2024,5,11,5,3
Books,89.47,3,Apple Pay,Desktop,Organic,2024,5,6,0,14,2024,5,9,3,3
Electronics,170.3,2,Apple Pay,Desktop,Email,2024,5,6,0,14,2024,5,9,3,3
Beauty,334.85,2,PayPal,Tablet,Email,2024,5,6,0,14,2024,5,8,2,3
Books,234.24,1,Google Pay,Tablet,Social,2024,5,6,0,14,2024,5,13,7,3
Beauty,359.14,1,Credit Card,Mobile,Paid Search,2024,5,6,0,14,2024,5,12,6,3
Toys,93.8,2,Apple Pay,Mobile,Organic,2024,5,6,0,14,2024,5,7,1,3
Home,370.65,4,Debit Card,Mobile,Paid Search,2024,5,6,0,14,2024,5,12,6,3
Books,326.45,3,Debit Card,Tablet,Social,2024,5,6,0,14,2024,5,11,5,3
Electronics,366.81,2,Credit Card,Tablet,Organic,2024,5,6,0,14,2024,5,12,6,3
Clothing,421.25,3,Debit Card,Tablet,Social,2024,5,6,0,14,2024,5,9,3,3
Books,297.85,6,Debit Card,Mobile,Social,2024,5,6,0,14,2024,5,11,5,3
Electronics,391.08,7,PayPal,Tablet,Social,2024,5,6,0,14,2024,5,11,5,3
Beauty,462.21,2,Apple Pay,Tablet,Organic,2024,5,6,0,14,2024,5,10,4,3
Electronics,262.9,1,PayPal,Desktop,Paid Search,2024,5,6,0,14,2024,5,9,3,3
Clothing,416.29,2,Debit Card,Mobile,Organic,2024,5,6,0,14,2024,5,7,1,3
Beauty,465.93,1,Debit Card,Desktop,Paid Search,2024,5,6,0,14,2024,5,8,2,3
Electronics,368.33,1,Credit Card,Desktop,Email,2024,5,6,0,14,2024,5,13,7,3
Home,116.91,3,Debit Card,Tablet,Social,2024,5,6,0,14,2024,5,8,2,3
Home,480.9,1,PayPal,Tablet,Paid Search,2024,5,7,1,14,2024,5,8,1,3
Home,409.75,3,Google Pay,Mobile,Paid Search,2024,5,7,1,14,2024,5,13,6,3
Beauty,15.14,1,Credit Card,Mobile,Organic,2024,5,7,1,14,2024,5,10,3,3
Clothing,340.35,1,PayPal,Desktop,Email,2024,5,7,1,14,2024,5,12,5,3
Beauty,464.35,3,Google Pay,Mobile,Social,2024,5,7,1,14,2024,5,8,1,3
Books,309.4,1,Google Pay,Tablet,Paid Search,2024,5,7,1,14,2024,5,10,3,3
Electronics,497.52,4,Credit Card,Desktop,Email,2024,5,7,1,14,2024,5,12,5,3
Electronics,254.0,1,Google Pay,Mobile,Organic,2024,5,7,1,14,2024,5,13,6,3
Electronics,482.55,5,Apple Pay,Desktop,Organic,2024,5,7,1,14,2024,5,14,7,3
Clothing,103.31,1,Google Pay,Tablet,Organic,2024,5,7,1,14,2024,5,9,2,3
Clothing,316.68,1,Credit Card,Desktop,Email,2024,5,7,1,14,2024,5,9,2,3
Home,249.15,4,Apple Pay,Desktop,Social,2024,5,7,1,14,2024,5,13,6,3
Clothing,106.06,1,Debit Card,Mobile,Email,2024,5,7,1,14,2024,5,14,7,3
Electronics,399.11,3,PayPal,Tablet,Paid Search,2024,5,7,1,14,2024,5,14,7,3
Books,173.57,2,Debit Card,Mobile,Email,2024,5,7,1,14,2024,5,12,5,3
Home,229.48,2,Google Pay,Mobile,Paid Search,2024,5,7,1,14,2024,5,10,3,3
Clothing,341.05,3,Google Pay,Tablet,Organic,2024,5,7,1,14,2024,5,8,1,3
Home,450.85,2,Credit Card,Desktop,Social,2024,5,7,1,14,2024,5,8,1,3
Books,322.8,1,Apple Pay,Tablet,Organic,2024,5,7,1,14,2024,5,10,3,3
Clothing,189.14,2,PayPal,Mobile,Email,2024,5,7,1,14,2024,5,9,2,3
Home,166.11,1,Apple Pay,Tablet,Email,2024,5,7,1,14,2024,5,10,3,3
Clothing,268.11,4,PayPal,Mobile,Paid Search,2024,5,7,1,14,2024,5,13,6,3
Home,162.03,1,Apple Pay,Desktop,Organic,2024,5,7,1,14,2024,5,13,6,3
Beauty,38.34,4,Credit Card,Desktop,Organic,2024,5,7,1,14,2024,5,10,3,3
Beauty,264.37,1,Apple Pay,Desktop,Paid Search,2024,5,7,1,14,2024,5,14,7,3
Electronics,449.57,2,Google Pay,Desktop,Organic,2024,5,7,1,14,2024,5,13,6,3
Toys,128.6,2,Debit Card,Mobile,Organic,2024,5,7,1,14,2024,5,12,5,3
Toys,236.34,2,Apple Pay,Mobile,Social,2024,5,7,1,14,2024,5,14,7,3
Clothing,494.63,1,PayPal,Tablet,Email,2024,5,8,2,14,2024,5,14,6,3
Clothing,447.59,2,PayPal,Tablet,Organic,2024,5,8,2,14,2024,5,14,6,3
Toys,114.78,1,Google Pay,Mobile,Paid Search,2024,5,8,2,14,2024,5,15,7,3
Electronics,299.84,1,Google Pay,Mobile,Organic,2024,5,8,2,14,2024,5,12,4,3
Home,135.27,6,Apple Pay,Tablet,Email,2024,5,8,2,14,2024,5,9,1,3
Beauty,290.71,1,Google Pay,Desktop,Organic,2024,5,8,2,14,2024,5,13,5,3
Toys,251.16,4,Debit Card,Mobile,Organic,2024,5,8,2,14,2024,5,15,7,3
Electronics,36.17,2,Credit Card,Tablet,Paid Search,2024,5,8,2,14,2024,5,13,5,3
Home,326.38,3,Apple Pay,Desktop,Organic,2024,5,8,2,14,2024,5,9,1,3
Toys,314.56,1,Google Pay,Tablet,Organic,2024,5,8,2,14,2024,5,14,6,3
Beauty,122.83,2,Google Pay,Desktop,Paid Search,2024,5,8,2,14,2024,5,11,3,3
Toys,282.5,2,Apple Pay,Tablet,Social,2024,5,8,2,14,2024,5,12,4,3
Home,76.2,2,Apple Pay,Tablet,Social,2024,5,8,2,14,2024,5,11,3,3
Toys,329.14,1,PayPal,Tablet,Email,2024,5,8,2,14,2024,5,9,1,3
Electronics,397.24,1,Google Pay,Desktop,Social,2024,5,8,2,14,2024,5,15,7,3
Beauty,485.51,1,PayPal,Tablet,Organic,2024,5,8,2,14,2024,5,9,1,3
Home,435.15,3,Credit Card,Mobile,Email,2024,5,8,2,14,2024,5,13,5,3
Clothing,406.01,4,Credit Card,Mobile,Paid Search,2024,5,8,2,14,2024,5,9,1,3
Home,401.54,3,Apple Pay,Desktop,Organic,2024,5,8,2,14,2024,5,14,6,3
Books,74.82,3,Credit Card,Tablet,Organic,2024,5,8,2,14,2024,5,12,4,3
Home,64.91,4,Apple Pay,Tablet,Paid Search,2024,5,8,2,14,2024,5,12,4,3
Clothing,403.85,2,Debit Card,Desktop,Social,2024,5,8,2,14,2024,5,13,5,3
Books,21.11,4,Debit Card,Desktop,Email,2024,5,8,2,14,2024,5,9,1,3
Electronics,401.11,1,Debit Card,Desktop,Email,2024,5,8,2,14,2024,5,14,6,3
Toys,472.01,1,Apple Pay,Tablet,Paid Search,2024,5,8,2,14,2024,5,10,2,3
Clothing,456.07,2,PayPal,Mobile,Paid Search,2024,5,9,3,14,2024,5,11,2,3
Electronics,489.8,1,Debit Card,Desktop,Organic,2024,5,9,3,14,2024,5,12,3,3
Toys,400.66,1,Credit Card,Tablet,Email,2024,5,9,3,14,2024,5,13,4,3
Beauty,90.23,5,Credit Card,Tablet,Organic,2024,5,9,3,14,2024,5,10,1,3
Electronics,280.15,1,Apple Pay,Tablet,Email,2024,5,9,3,14,2024,5,10,1,3
Beauty,153.99,2,Apple Pay,Tablet,Email,2024,5,9,3,14,2024,5,12,3,3
Beauty,55.69,3,Google Pay,Desktop,Paid Search,2024,5,9,3,14,2024,5,11,2,3
Clothing,51.91,1,Apple Pay,Tablet,Organic,2024,5,9,3,14,2024,5,10,1,3
Books,369.78,2,PayPal,Mobile,Social,2024,5,9,3,14,2024,5,14,5,3
Books,472.5,4,Credit Card,Mobile,Organic,2024,5,9,3,14,2024,5,10,1,3
Electronics,426.23,1,Debit Card,Desktop,Social,2024,5,9,3,14,2024,5,11,2,3
Toys,410.43,4,Debit Card,Desktop,Organic,2024,5,9,3,14,2024,5,14,5,3
Books,498.09,2,Google Pay,Desktop,Email,2024,5,9,3,14,2024,5,13,4,3
Electronics,477.98,1,Google Pay,Tablet,Email,2024,5,9,3,14,2024,5,16,7,3
Books,381.6,3,Apple Pay,Desktop,Email,2024,5,9,3,14,2024,5,16,7,3
Clothing,45.01,1,PayPal,Desktop,Email,2024,5,9,3,14,2024,5,12,3,3
Home,369.61,1,Debit Card,Desktop,Organic,2024,5,9,3,14,2024,5,13,4,3
Toys,139.22,2,Debit Card,Desktop,Paid Search,2024,5,9,3,14,2024,5,10,1,3
Electronics,14.57,1,Debit Card,Mobile,Organic,2024,5,9,3,14,2024,5,13,4,3
Home,401.83,1,Google Pay,Tablet,Organic,2024,5,9,3,14,2024,5,14,5,3
Books,249.85,1,PayPal,Mobile,Organic,2024,5,9,3,14,2024,5,10,1,3
Toys,353.01,2,PayPal,Tablet,Email,2024,5,9,3,14,2024,5,16,7,3
Home,20.43,2,Debit Card,Desktop,Email,2024,5,9,3,14,2024,5,12,3,3
Electronics,137.43,3,Credit Card,Tablet,Paid Search,2024,5,9,3,14,2024,5,14,5,3
Clothing,24.14,1,Google Pay,Desktop,Paid Search,2024,5,9,3,14,2024,5,13,4,3
Electronics,498.91,4,Credit Card,Desktop,Email,2024,5,9,3,14,2024,5,16,7,3
Electronics,444.6,4,Debit Card,Tablet,Organic,2024,5,9,3,14,2024,5,16,7,3
Home,423.34,1,PayPal,Desktop,Paid Search,2024,5,9,3,14,2024,5,15,6,3
Beauty,229.1,2,Google Pay,Desktop,Paid Search,2024,5,9,3,14,2024,5,16,7,3
Books,268.84,6,Google Pay,Desktop,Email,2024,5,10,4,14,2024,5,14,4,3
Toys,90.3,1,PayPal,Desktop,Paid Search,2024,5,10,4,14,2024,5,11,1,3
Electronics,182.12,1,Credit Card,Tablet,Social,2024,5,10,4,14,2024,5,15,5,3
Electronics,421.02,1,Google Pay,Tablet,Email,2024,5,10,4,14,2024,5,15,5,3
